ESTADO;COD PRODUTO;DESCRIÇÃO PRODUTO;NCM;COD PRINCIPAL;DESC. PRINCIPAL;COD IMOBILIZADO;DESC. IMOBILIZADO;COD GRUPO;DESC. GRUPO;COD CC;DESC CC;CONDICAO;APELIDO;CNPJ FORNEC;RAZÃO SOCIAL;Nº NFE;SERIE;ITEM Nfe;CHAVE ELETRÔNICA;QTD;P. UNIT.;TOTAL ITEM;VLR CONTABIL ;BASE ICMS;PERC ICMS;VLR ICMS;DT EMISSÃO;DT LANC;Dt Aquisição;Vlr.Aquis;Tot.Deprec;Vlr.Residual;Reaval.Mapa 2;Deemed Cost;Vlr.Consolid
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26439;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26440;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26441;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26442;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26443;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26444;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26445;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26446;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26447;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26448;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;54317;CAIXA METALICA PEQUENA 800x560x400MM    ;73090090       ;;;26449;CAIXA METALICA PEQUENA 800x560x400MM ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-5;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-MOLDAGEM AREIA VERDE;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;456;72;1;35250610301112000136550010000004561028069016      ;20;1160;23200;23200;0;0;0;24/06/2025;17/07/2025;17/07/2025;1052,7;26,31;1026,39;0;0;1026,39
NOVO;105272;KIT 6 RADIOS WALKTALK BOAFENG 777S      ;99999999       ;;;26450;KIT 6 RADIOS WALKTALK BOAFENG 777S ;7;MÓVEIS E UTENSÍLIOS                                         ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;24318218/0001-57;WM AUTOMACAO & EQUIPAMENTOS LTDA.                           ;3566;72;1;35250724318218000157550010000035661043277009      ;1;438,68;438,68;438,68;0;0;0;01/07/2025;17/07/2025;17/07/2025;438,68;10,98;427,7;0;0;427,7
NOVO;117539;IMPRESSORA EPSON ECOTANK L6270          ;84433111       ;;;26451;IMPRESSORA EPSON ECOTANK L6270 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;94623741/0005-04;MAZER DISTRIBUIDORA LTDA                                    ;124109;77;1;32250694623741000504550050001241091375102895      ;1;2490;2490;2490;2490;4;99,6;20/06/2025;17/07/2025;17/07/2025;2490;124,5;2365,5;0;0;2365,5
NOVO;110849;TV 50 LED FULL HD                       ;85287200       ;;;26452;TV 50 LED FULL HD SAMSUNG 50DU7700 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-31;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ENGENHARIA DE PROJETOS;9;APELIDO;47960950/1035-24;MAGAZINE LUIZA S/A                                          ;37661;72;1;31250747960950103524550010000376611077227765      ;1;2279,05;2279,05;2279,05;2279,05;12;273,49;10/07/2025;15/07/2025;15/07/2025;2279,05;113,94;2165,11;0;0;2165,11
NOVO;133600;IMPRESSORA TTO TESLA TC32mm CONT.32X150 ;84433910       ;;;26453;IMPRESSORA TTO TESLA TC32mm CONT.32X150 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;16-2;INTELLI IND. TERM. ELETR. - MONTAGGIO-LINHA DE EMBALAGEM;9;APELIDO;17731975/0004-35;TESLA MARCAÇÕES INDUSTRIAIS LTDA                            ;10858;65;1;42250717731975000435550000000108581200193734      ;1;23900;23900;23900;23900;4;956;08/07/2025;16/07/2025;16/07/2025;20733,25;518,34;20214,91;0;0;20214,91
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26454;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26455;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26456;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26457;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26458;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26459;KIT TRILHO DELTA PARA NOBREAK ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;369;18,45;350,55;0;0;350,55
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26460;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320,03;216;4104,03;0;0;4104,03
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26461;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320;216;4104;0;0;4104
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26462;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320;216;4104;0;0;4104
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26463;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320;216;4104;0;0;4104
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26464;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320;216;4104;0;0;4104
NOVO;136134;KIT TRILHO DELTA PARA NOBREAK           ;85049090       ;;;26465;NOBREAK RT G3 ON 220V 1KVA DELTA. ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;9642535/0001-30;INTELMAX TELECOMUNICAÇÕES LTDA - ME                         ;1143;94;1;35250609642535000130550100000011431077373753      ;6;369;2214;2214;2214;18;398,52;23/06/2025;17/07/2025;17/07/2025;4320;216;4104;0;0;4104
;;;;;;26466;MAQUINA DE SERRAR TUBO E PERFIS  (SRA04) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26467;MAQUINA DE SERRAR TUBO E PERFIS  (SRA06) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26468;MAQUINA DE SERRAR TUBO E PERFIS (SRA07) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26469;MAQUINA DE SERRAR TUBO E PERFIS (SRA08) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26470;MAQUINA DE SERRAR TUBO E PERFIS (SRA09) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26471;MAQUINA DE SERRAR TUBO E PERFIS (SRA010) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-10;INTELLI IND. TERM. ELETR. - COMMERCIALE-SERRAS;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;23603,93;590,1;23013,83;0;0;23013,83
;;;;;;26472;FURADEIRA PRESILHA DO TPAM 50  ( FUR072) ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-6;INTELLI IND. TERM. ELETR. - COMMERCIALE-TREFILA;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;51417,52;0;51417,52;0;0;51417,52
;;;;;;26473;MAQUINA DE FURA PRESILHA DO TPAM 70 ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;17-6;INTELLI IND. TERM. ELETR. - COMMERCIALE-TREFILA;9;APELIDO;;;;;;;;;;;;;;;;18/07/2025;51709,98;1292,76;50417,22;0;0;50417,22
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26474;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26475;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26476;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26477;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26478;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26479;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26480;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26481;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26482;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;90268;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;84719012       ;;;26483;LEITOR CÓDIGO DE BARRAS LASER USB LI180 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;18137;72;1;35250607075762000104550010000181371245809720      ;10;219;2190;2190;0;0;0;25/06/2025;18/07/2025;18/07/2025;219;10,95;208,05;0;0;208,05
NOVO;134448;ARMARIO DE AÇO CONFORME DESENHO         ;94031000       ;;;26484;RMARIO DE AÇO CONFORME DESENHO ;7;MÓVEIS E UTENSÍLIOS                                         ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;31860004/0001-73;WILLIAM BONETTI CARVALHO LTDA                               ;38;72;1;35250631860004000173550010000000381507199507      ;1;4800;4800;4800;0;0;0;25/06/2025;18/07/2025;18/07/2025;4800;120;4680;0;0;4680
NOVO;18592;MORSA No. 05                            ;82057000       ;;;26485;MORSA No. 05 ;2;FERRAMENTAS                                                 ;11-24;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-FERRAMENTARIA;9;APELIDO;66185133/0001-98;ORLASOLDA COMERCIO DE EQUIPAMENTOS E SOLDAS LTDA.           ;200262;72;1;35250666185133000198550010002002621061939528      ;1;213;213;213;0;0;0;26/06/2025;18/07/2025;18/07/2025;193,3;4,83;188,47;0;0;188,47
NOVO;115297;TECLADO DELL                            ;84716052       ;;;26486;DELL OPTPLEX SMALL DSKTP. 7020, i5/16G COM TECLADO E MOUSE ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;72381189/0010-01;DELL COMPUTADORES DO BRASIL LTDA.                           ;7771928;72;3;35250672381189001001550010077719281799269020      ;4;53,735;214,94;235,89;235,89;12;28,31;26/06/2025;18/07/2025;18/07/2025;5058,21;252,9;4805,31;0;0;4805,31
NOVO;115297;TECLADO DELL                            ;84716052       ;;;26487;DELL OPTPLEX SMALL DSKTP. 7020, i5/16G COM TECLADO E MOUSE ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;72381189/0010-01;DELL COMPUTADORES DO BRASIL LTDA.                           ;7771928;72;3;35250672381189001001550010077719281799269020      ;4;53,735;214,94;235,89;235,89;12;28,31;26/06/2025;18/07/2025;18/07/2025;5058,21;252,9;4805,31;0;0;4805,31
NOVO;115297;TECLADO DELL                            ;84716052       ;;;26488;DELL OPTPLEX SMALL DSKTP. 7020, i5/16G COM TECLADO E MOUSE ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;72381189/0010-01;DELL COMPUTADORES DO BRASIL LTDA.                           ;7771928;72;3;35250672381189001001550010077719281799269020      ;4;53,735;214,94;235,89;235,89;12;28,31;26/06/2025;18/07/2025;18/07/2025;5058,21;252,9;4805,31;0;0;4805,31
